listing_id,id,date,reviewer_id,reviewer_name,comments
2767880,24027666,17/12/2014,9505962,Dr. Cornelia,"Das Appartment liegt in einem netten, ruhigen Teil von London in Wapping mit guter Anbindung an das öffentliche Verkehrsnetz. Die Wohnung im zweiten Stock ist klein, einfach, aber gut ausgestattet und nett und sauber eingerichtet. Sie ist eigentlich für zwei Leute ideal, es gibt aber Schlafgelegenheit für vier Personen. Wir sind von einer Haushälterin empfangen worden, die uns die Wohnungseinrichtung erklärt hat. Die Küche mit Geschirrspüler, Eiskasten, E-Herd und Mikrowelle ist klein und praktisch. Geschirr ist ausreichend vorhanden und die Küche gut ausgestattet. Das Schlafzimmer enthält einen Spiegelschrank mit Schiebetüren, wo man sein Gepäck verstauen kann. Der Raum mit Fenster zum Hof mit Grünanlage und Bäumen eignet sich gut zum Schlafen, da er ruhig ist. Es stehen ausreichend Decken zur Verfügung. Das Wohnzimmer hat eine Sitzgruppe mit Tisch für vier Personen. Diese kann auch als Esstisch verwendet werden. Außerdem befindet sich in diesem Raum eine Ausziehcouch als Schlafgelegenheit für zwei weitere Personen. Die Wohnung ist ohne TV Gerät, aber mit gutem Wlan und Telefon. Die Wohnung ist hell und freundlich. Schlafzimmer, Wohnzimmer, Badezimmer und Küche sind sorgfältig, nützlich und geschmackvoll ausgestattet. Auch das Badezimmer mit WC ist klein, mit Badewanne, Waschmaschine, Duschgelegenheit und einigen Handtüchern ausgestattet. In der Umgebung findet man viele Grünanlagen und kleine Geschäfte mit Lebensmittel, einem Bäcker und einem Fleischhauer und einer Post. Ein größerer Supermarkt ist in weiterer Entfernung. (zum Beispiel mit der Overground Linie zwei Stationen nach Canada Water fahren, wo sich ein größeres Einkaufzentrum befindet). Es gibt einen nahe gelegenen Fußweg neben der Themse zur Tower Bridge mit vielen Parks und Aussichtsplätzen und mit schöner Aussicht auf die Stadt sowohl zur Tages- als auch zur Nachtzeit. Die Gehzeit ist ungefähr eine halbe bis dreiviertel Stunde durch das historische Viertel mit alten Werten in Backsteinbau. Es gibt auch nette Pubs, kleinere Lokale, ein Café sowie Kulturzentren mit Galerien in diesem revitalisierten Stadtviertel östlich des Zentrums. Von Tower Bridge Station aus erreicht man bequem das zentrale Ziele wie Charing Cross, Nähe Trafalgar Square oder Picadilly Circus ungefähr binnen 10 Minuten mit der U-Bahn. Die Bus Linie 100 fährt mit einer Frequenz von ca. 10-15 Minuten direkt bis zum Haus und retour zur Liverpool Station. Wenn man kein Auto zur Verfügung hat, empfiehlt es sich, sich eine Wochen- oder Tageskarte für sämtliche Linien zu lösen. Die Nachbarschaft ist ruhig und sicher, die Gegend mit den revitalisierten, historischen Schiffswerften ist ziemlich grün und verkehrsberuhigt. Die nächste U-bahn Station (Wapping Station, Overground) ist in 10 Gehminuten entfernt, die nächste Autobushaltestelle befindet sich vor dem Haus. Mit der U-Bahn bis zum Zentrum benötigt man ca. 20-30 Minuten. Die Anleitung der Gastgeberin für die Anreise war präzise. Mit der Autobusfahrt vom Flughafen (großes Verkehrsaufkommen quer durch London), der Busfahrt zum Appartment, Ticketkauf und Wegzeit zur Busstation hat diese aber längere Zeit in Anspruch genommen als uns vorgegeben war. Wir haben Hristina nicht persönlich kennengelernt. Als Gastgeberin legt sie größten Wert auf Pünktlichkeit, daher sollte man bei der Anreise unbedingt einen Zeitpuffer einplanen, da nach unserer Erfahrung Verzögerungen Zusatzkosten seitens des Gastgebers..."
45193359,743980052,31/03/2021,123849331,Robert,"Very good communication and the room was quiet, peaceful and cosy as advertised.  Super stay and good value."
34535327,458568063,26/05/2019,132637,Zoe,Thanks for the stay great place and would stay again .
534433,35781848,22/06/2015,30177638,Rie,"When I met her for the first time ,she helped to carry my suitcases to my room even though it's heavy. She is so kind ,I felt like she is the person whom I met before.The room was cozy, clean, lovely scenery from window. The place is very convenient and quiet , which is close to bus stop.
It takes 15 to 20 minutes from kings cross station.
The breakfast was nice, she prepared everything what I wanted.
I love her characteristic and everything.I spent a nice time with her.
If I have any chance to stay in London,I'm sure I'll stay her room .
I won't forget about her and the days which I stay in her flat.
My daughter also had a great time in your flat. 
I want to say thank you to Ms. Dieneke!
最初に着いた時部屋まで重いｽｰﾂｹｰｽを部屋まで持っていくのを手伝ってくれました｡
お部屋は清潔で部屋から見える景色も素敵でした｡
ｷﾝｸﾞｽｸﾛｽ駅からﾊﾞｽで15-20分くらいでﾊﾞｽ停の目の前にﾌﾗｯﾄがあり､壁が白くて綺麗でした｡
朝食も時間を聞いてくださって用意してくださいました｡
ﾎｽﾄのﾃﾞﾈｶさんは心が暖かくて素敵な方です｡
また泊まりたいです｡"
44429466,743498184,29/03/2021,68866763,Chau,"Everything about this apartment was perfect and June was very helpful with everything, I have 0 complaints"
28934659,345486555,05/11/2018,150161750,Evgeniy,Thanks for a nice stay and in time responses and fixes!
31584094,574348390,08/12/2019,42727741,Maria,"Lovely clean and comfortable place. Conor was very laid-back and accommodating. The house is in a green, peaceful area of south London, close to a train station and a pleasant walk to the centre of Peckham. We had a wonderful stay!"
22428604,706888982,06/11/2020,32657106,Mike,This is a great find. It is well located for public transport and road connections. The place is spotlessly clean and has everything you need including peace and quiet. The host is so helpful and communication is easy. Excellent.
22337335,347325730,11/11/2018,104551847,Miguel,"I loved my stay here. It's incredibly stylish and has massive that make the space bright and airy which is awesome on cloudy days. What I loved most were the thoughtful details throughout. The artwork mugs, plates, rugs, and furniture  all seemed to have been specially selected for the space. It's also close to some great places--Victoria Park, Regents Canal, Broadway Market, were all a quick walk away. I'd definitely stay here again."
193794,10442237,18/02/2014,2579632,Gil,"Had a great 3 days stay at Andrews place.
Room was as advertised and perfect for one person.
Andrew was welcoming,helpfull and plesent and made me feel at home right away.
The place was very tidy and clean and it shows andrew takes great care of it.
It has a lot of windows for the sunlight to come through and the view is very nice too.
It was about 5 minuets walk from earl's court tube station and it takes around 20 minuets to get to the centre of london which was great.
If your coming to/from gatwick ,there is an ""easybus"" station about 15 minuets walk from the appartment. It takes around and hour from the airport.
You can go the ""gatwick express""-Victoria-Earl's court way too.
The area seemed safe at late hours too.
The only disturbing thing was passing the graveyard at 3am on the way to the easybus station :)
Price was on par with other airbnb rooms in the area and was well worth it for me.
Thanks andrew.
Gil
"
85191,13272630,24/05/2014,13335790,Steve,"Elisabetta is a wonderful host.  Bus transportation is convenient, and Elisabetta helped with any questions.  Her home is neat, clean, and accurately described in the listing.  It is a great value."
3100592,400208439,11/01/2019,22833019,Brittany,"The apartment is as described, and in a great location. Good WiFi. The apartment is definitely lived in by someone normally, which is fine, but it wasn’t clear what I had access to as a guest, and there were used towels hanging in the bathroom upon arrival and I had to text the host to figure out where clean ones were. Also, it’s on the ground floor, which is fine, but I couldn’t lock the kitchen window, which made me slightly uncomfortable."
9817327,407875371,03/02/2019,82305673,Hila,really great place.
30342922,448518394,05/05/2019,4078796,Jerry,Super apartment in an ideal location . It had everything . Only issue was the slow internet .
23412588,250187077,04/04/2018,135792860,Carlos,Nos ha encantado la ubicación. Unas vistas increíbles con el metro debajo. La habitación muy espaciosa para ser Londres y tan céntrico. Sin duda la recomendaré a familiares y amigos
17838574,344864299,04/11/2018,57654465,Vivienne,"Great location, near to tube stations, Little Venice and several parks. Do not expect luxury, quite basic."
30350653,607119697,17/02/2020,195392508,Jack,"This place is a great choice! If you’re looking for location (close to a lot of theaters, shopping, museums, local attractions, and food all within walking distance), new to the country (great safety features), and like luxury without breaking the bank (beautiful space, clean and simple), this place is for you. Communication through the app before and during the trip is the way to go, especially if your not from London. This was a great place to stay on our first trip to London and we highly recommend it to anyone looking to feel like they’re really a part of the community and culture."
